gameid,clkTime,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,msgTime,role,contents,workerid_uniq,numOutcome,numRawWords,numRawChars,numCleanChars,numCleanWords,source
6010-a,1476997856219.0,22,far,target,56,32,50,1,3,distr1,189,53,50,3,2,distr2,7,28,50,2,1,37,35,53,True,1476997854150.0,speaker,tan,286.0,1.0,1,3,3.0,1.0,human
8330-f,1476483795041.0,1,close,distr2,202,21,50,2,3,distr1,213,4,50,3,1,target,91,6,50,1,2,12,17,9,False,1476483776877.0,listener,and yes :),665.0,0.0,2,6,3.0,1.0,human
8047-0,1476493928272.0,33,close,target,92,13,50,2,1,distr1,150,37,50,3,2,distr2,168,31,50,1,3,14,15,9,True,1476493919208.0,speaker,not the blue/aqua colors,875.0,1.0,4,20,14.0,3.0,human
0109-c,1476495179086.0,16,split,target,6,55,50,1,2,distr2,39,48,50,3,3,distr1,5,87,50,2,1,9,31,32,True,1476495171401.0,speaker,dullest red,232.0,1.0,2,10,10.0,2.0,human
1473-7,1476488209091.0,15,close,target,93,10,50,3,3,distr2,72,40,50,2,1,distr1,103,29,50,1,2,14,19,11,True,1476488207051.0,speaker,grayish green,867.0,1.0,2,12,12.0,2.0,human
0529-2,1476496318219.0,11,split,target,244,13,50,2,3,distr1,233,52,50,1,2,distr2,299,68,50,3,1,18,25,25,True,1476496315869.0,speaker,gray,123.0,1.0,1,4,4.0,1.0,human
4845-f,1459901864144.0,33,close,target,86,92,50,2,3,distr1,155,88,50,3,2,distr2,123,67,50,1,1,17,12,12,True,1459901860765.0,speaker,lightest neon green,29.0,1.0,3,17,17.0,3.0,human
1359-d,1476994444829.0,49,close,target,311,32,50,3,1,distr2,347,33,50,1,2,distr1,325,84,50,2,3,12,15,15,True,1476994432343.0,listener,dusty purple or no?,570.0,1.0,4,15,11.0,2.0,human
4475-6,1476491515337.0,4,close,target,309,55,50,1,1,distr1,302,16,50,2,3,distr2,328,41,50,3,2,15,10,12,True,1476491513466.0,speaker,bright pink,885.0,1.0,2,10,10.0,2.0,human
2761-9,1476473555343.0,3,split,target,107,46,50,1,2,distr1,71,81,50,2,1,distr2,166,97,50,3,3,18,21,27,True,1476473553111.0,speaker,this one is the standard green,761.0,1.0,6,25,16.0,3.0,human
2470-e,1459881921850.0,25,far,target,128,71,50,2,3,distr2,260,73,50,3,1,distr1,191,91,50,1,2,48,72,51,True,1459881920649.0,speaker,green,48.0,1.0,1,5,5.0,1.0,human
6914-7,1459895592714.0,37,close,distr2,151,6,50,3,1,distr1,156,26,50,1,3,target,190,4,50,2,2,19,6,14,False,1459895590102.0,speaker,Dark grey,178.0,0.0,2,8,8.0,2.0,human
3843-c,1459879908407.0,3,split,target,233,6,50,2,2,distr2,50,59,50,1,1,distr1,228,13,50,3,3,5,40,45,True,1459879905219.0,speaker,Gray Box,385.0,1.0,2,7,7.0,2.0,human
6540-c,1476990499288.0,11,close,target,275,32,50,2,3,distr2,299,68,50,3,1,distr1,269,76,50,1,2,14,14,17,True,1476990497277.0,speaker,light purple,283.0,1.0,2,11,11.0,2.0,human
8659-4,1476487270280.0,13,close,distr1,86,39,50,1,1,target,115,68,50,2,3,distr2,96,96,50,3,2,13,9,19,False,1476487268575.0,speaker,not neon,794.0,0.0,2,7,4.0,1.0,human
2242-7,1476499804084.0,24,far,target,301,55,50,1,3,distr2,73,92,50,2,1,distr1,298,0,50,3,2,29,93,41,True,1476499796361.0,speaker,same,286.0,1.0,1,4,,,human
0448-f,1476992200844.0,40,far,target,250,54,50,2,1,distr2,63,47,50,3,3,distr1,11,48,50,1,2,42,81,46,True,1476992198029.0,speaker,blue,236.0,1.0,1,4,4.0,1.0,human
1925-1,1476990987188.0,40,close,target,119,42,50,2,2,distr2,59,22,50,1,1,distr1,106,25,50,3,3,9,19,13,True,1476990985422.0,speaker,light green,245.0,1.0,2,10,10.0,2.0,human
5704-b,1476476031059.0,24,close,distr2,112,42,50,2,3,distr1,96,94,50,3,1,target,66,55,50,1,2,17,17,18,False,1476476012124.0,listener,Sorry,748.0,0.0,1,5,5.0,1.0,human
7275-6,1476499831305.0,37,close,target,103,64,50,2,2,distr1,68,76,50,1,3,distr2,95,95,50,3,1,15,9,14,True,1476499828616.0,speaker,muted green,344.0,1.0,2,10,10.0,2.0,human
4574-0,1476993272355.0,43,close,target,106,16,50,2,2,distr2,156,48,50,3,3,distr1,153,62,50,1,1,19,15,6,True,1476993271031.0,speaker,greyest one,316.0,1.0,2,10,10.0,2.0,human
2345-7,1476473261871.0,42,far,target,103,72,50,3,2,distr2,267,99,50,1,3,distr1,167,83,50,2,1,21,73,64,True,1476473260684.0,speaker,green,286.0,1.0,1,5,5.0,1.0,human
8032-5,1476993287181.0,33,far,target,96,8,50,3,3,distr1,138,76,50,1,2,distr2,353,39,50,2,1,30,38,77,True,1476993280123.0,speaker,grey,335.0,1.0,1,4,4.0,1.0,human
2220-9,1476992567533.0,27,far,target,196,0,50,3,1,distr1,114,88,50,2,3,distr2,308,32,50,1,2,40,25,89,True,1476992566565.0,speaker,grey,642.0,1.0,1,4,4.0,1.0,human
8994-5,1476489489413.0,3,far,target,122,75,50,1,2,distr1,308,85,50,3,3,distr2,210,60,50,2,1,103,62,41,True,1476489487810.0,speaker,gren,794.0,1.0,1,4,4.0,1.0,human
5225-2,1476997196725.0,21,close,target,133,97,50,3,1,distr2,81,62,50,2,3,distr1,130,49,50,1,2,16,14,14,True,1476997195004.0,speaker,good. lime green,292.0,1.0,3,13,13.0,3.0,human
3360-0,1476490277700.0,38,close,target,274,28,50,2,2,distr1,259,40,50,1,3,distr2,293,17,50,3,1,9,8,16,True,1476490260251.0,listener,hmm,792.0,1.0,1,3,3.0,1.0,human
8858-2,1476991765131.0,21,close,target,311,44,50,2,2,distr2,322,63,50,1,1,distr1,288,88,50,3,3,13,6,16,True,1476991761874.0,speaker,"not bright pink or purple, the one thats dullest",254.0,1.0,9,39,31.0,6.0,human
5472-0,1459897887182.0,47,split,target,265,45,50,2,3,distr2,187,73,50,3,2,distr1,285,78,50,1,1,11,48,48,True,1459897884636.0,speaker,blue/purple,14.0,1.0,1,10,10.0,2.0,human
9144-a,1459896151780.0,30,split,target,25,5,50,3,3,distr2,223,42,50,1,1,distr1,359,9,50,2,2,8,27,26,True,1459896148575.0,speaker,not purple cement color?,50.0,1.0,4,20,17.0,3.0,human
5463-0,1476993643787.0,21,far,target,98,82,50,3,3,distr2,301,80,50,1,2,distr1,259,26,50,2,1,62,103,22,True,1476993642710.0,speaker,green,223.0,1.0,1,5,5.0,1.0,human
7724-9,1476994599307.0,40,split,distr1,180,40,50,1,2,distr2,308,70,50,2,1,target,156,31,50,3,3,13,46,45,False,1476994595793.0,speaker,seafoam green,425.0,0.0,2,12,12.0,2.0,human
0315-b,1476500039841.0,23,far,target,247,13,50,1,1,distr2,92,85,50,2,3,distr1,201,66,50,3,2,27,55,61,True,1476500028891.0,speaker,barney,953.0,1.0,1,6,6.0,1.0,human
9288-a,1476503392876.0,49,split,target,217,2,50,2,3,distr2,16,52,50,3,1,distr1,355,5,50,1,2,7,26,22,True,1476503388567.0,speaker,grey grey,286.0,1.0,2,8,8.0,2.0,human
1473-7,1476488155974.0,12,far,target,320,68,50,2,2,distr1,194,33,50,3,1,distr2,116,73,50,1,3,45,97,44,True,1476488154722.0,speaker,pink,867.0,1.0,1,4,4.0,1.0,human
0968-a,1476471384927.0,45,split,target,177,65,50,3,1,distr1,169,96,50,1,2,distr2,123,35,50,2,3,13,25,23,True,1476471381319.0,speaker,bluer teal,738.0,1.0,2,9,9.0,2.0,human
4166-4,1476480378813.0,17,split,distr1,205,66,50,1,3,distr2,17,99,50,3,2,target,218,94,50,2,1,18,53,52,False,1476480365302.0,listener,sorry i misclicked,235.0,0.0,3,16,15.0,2.0,human
1146-c,1476990072987.0,26,split,target,218,83,50,3,2,distr1,200,36,50,2,3,distr2,109,50,50,1,1,16,64,45,True,1476990067923.0,speaker,bright blue,316.0,1.0,2,10,10.0,2.0,human
8574-6,1476991540972.0,11,far,distr2,216,35,50,2,1,distr1,10,73,50,3,3,target,248,80,50,1,2,50,24,43,False,1476991535658.0,speaker,navy,436.0,0.0,1,4,4.0,1.0,human
3000-6,1476996448957.0,38,split,distr1,160,4,50,3,3,distr2,1,46,50,1,1,target,331,0,50,2,2,5,26,32,False,1476996444970.0,speaker,slightly less dull of two similar shades (VERY slight),655.0,0.0,9,44,38.0,7.0,human
4285-a,1476992183095.0,6,far,target,338,88,50,1,3,distr2,86,61,50,3,1,distr1,108,7,50,2,2,46,80,28,True,1476992181626.0,speaker,pink,262.0,1.0,1,4,4.0,1.0,human
0283-7,1476501016257.0,2,split,distr1,275,95,50,2,2,target,289,46,50,3,1,distr2,115,58,50,1,3,12,91,67,False,1476501014382.0,speaker,bright,,0.0,1,6,6.0,1.0,human
4131-6,1476996218951.0,11,split,target,85,78,50,1,2,distr2,23,47,50,2,3,distr1,55,68,50,3,1,18,50,35,True,1476996217211.0,speaker,neon green,302.0,1.0,2,9,9.0,2.0,human
9804-0,1476990381392.0,3,close,target,56,53,50,3,3,distr1,92,55,50,2,1,distr2,65,87,50,1,2,17,14,17,True,1476990377151.0,speaker,mustard,,1.0,1,7,7.0,1.0,human
6035-4,1476482818141.0,22,split,target,114,69,50,2,3,distr1,125,28,50,1,2,distr2,245,20,50,3,1,17,57,43,True,1476482816625.0,speaker,bright green,777.0,1.0,2,11,11.0,2.0,human
7134-9,1476998720345.0,39,far,target,236,98,50,1,1,distr1,302,58,50,2,2,distr2,32,41,50,3,3,25,59,49,True,1476998718923.0,speaker,blue,542.0,1.0,1,4,4.0,1.0,human
3772-3,1476466498923.0,2,split,target,91,67,50,3,1,distr1,80,93,50,2,3,distr2,227,23,50,1,2,9,57,63,True,1476466496986.0,speaker,darker green,721.0,1.0,2,11,11.0,2.0,human
2227-c,1476471764544.0,28,far,target,150,98,50,3,1,distr2,313,73,50,2,3,distr1,246,77,50,1,2,77,101,28,True,1476471761034.0,speaker,green,319.0,1.0,1,5,5.0,1.0,human
6619-3,1476995991212.0,42,close,target,345,41,50,3,3,distr1,306,26,50,1,1,distr2,295,33,50,2,2,15,18,5,True,1476995968792.0,speaker,rose,382.0,1.0,1,4,4.0,1.0,human
5718-7,1476997068692.0,11,close,target,103,92,50,1,1,distr1,118,65,50,3,2,distr2,76,83,50,2,3,8,10,14,True,1476997061298.0,speaker,super bright green,350.0,1.0,3,16,16.0,3.0,human
0581-b,1476996247566.0,7,far,target,139,64,50,2,3,distr2,54,19,50,1,1,distr1,21,37,50,3,2,51,26,21,True,1476996245621.0,speaker,bright green,,1.0,2,11,11.0,2.0,human
3940-b,1476993068671.0,29,split,target,315,26,50,3,3,distr1,281,50,50,1,1,distr2,168,27,50,2,2,14,39,41,True,1476993064472.0,speaker,"lighter, duller purp",286.0,1.0,3,17,17.0,3.0,human
1624-6,1476481381064.0,43,close,target,266,22,50,2,3,distr2,289,54,50,1,1,distr1,331,30,50,3,2,15,14,17,True,1476481378250.0,speaker,The bluish purple one,44.0,1.0,4,18,15.0,3.0,human
9074-e,1476994120596.0,5,far,target,103,52,50,1,1,distr1,164,20,50,2,3,distr2,17,50,50,3,2,25,56,41,True,1476994117220.0,listener,No problem. Bright green?,516.0,1.0,4,20,18.0,3.0,human
0519-9,1476501830066.0,41,split,target,125,14,50,3,3,distr2,15,96,50,2,1,distr1,97,10,50,1,2,6,49,42,True,1476501811551.0,speaker,"not the lightest color, but not bright",955.0,1.0,7,31,19.0,3.0,human
4915-7,1476996607651.0,44,far,target,311,76,50,2,3,distr2,25,41,50,1,2,distr1,322,5,50,3,1,26,43,23,True,1476996605395.0,speaker,pink,236.0,1.0,1,4,4.0,1.0,human
4790-c,1476475624694.0,18,split,target,204,8,50,1,3,distr1,192,43,50,2,2,distr2,115,78,50,3,1,16,42,44,True,1476475623508.0,speaker,grey,258.0,1.0,1,4,4.0,1.0,human
9709-7,1476497828191.0,38,close,target,255,24,50,2,2,distr1,306,28,50,1,3,distr2,271,43,50,3,1,13,10,13,True,1476497825254.0,speaker,darker blue tint,232.0,1.0,3,14,14.0,3.0,human
0936-f,1476991502263.0,29,close,target,321,15,50,2,1,distr2,353,42,50,1,2,distr1,316,41,50,3,3,13,17,18,True,1476991499133.0,speaker,the more drab color (grayish),428.0,1.0,5,23,16.0,3.0,human
2755-a,1476991875482.0,38,split,target,262,12,50,2,3,distr2,132,11,50,3,1,distr1,292,11,50,1,2,5,29,30,True,1476991871697.0,speaker,grey with a blue tint,319.0,1.0,5,17,12.0,3.0,human
1613-e,1476989331216.0,30,split,target,32,90,50,1,1,distr2,277,62,50,2,3,distr1,38,63,50,3,2,11,61,65,True,1476989329688.0,speaker,"orange, not faded one",318.0,1.0,4,17,14.0,3.0,human
1020-a,1476498713035.0,19,split,target,142,79,50,3,1,distr1,130,29,50,1,3,distr2,60,53,50,2,2,17,23,24,True,1476498711206.0,speaker,bright green,232.0,1.0,2,11,11.0,2.0,human
7134-9,1476998359677.0,17,split,target,207,18,50,1,2,distr2,261,79,50,3,1,distr1,239,1,50,2,3,11,22,32,True,1476998338368.0,speaker,light blue,542.0,1.0,2,9,9.0,2.0,human
1271-1,1476989661034.0,37,far,target,101,62,50,2,1,distr1,320,88,50,3,2,distr2,235,67,50,1,3,93,74,33,True,1476989658154.0,speaker,green,349.0,1.0,1,5,5.0,1.0,human
0375-6,1476492469440.0,10,close,target,264,55,50,2,1,distr1,296,80,50,3,2,distr2,282,31,50,1,3,18,12,15,True,1476492466897.0,speaker,purple,899.0,1.0,1,6,6.0,1.0,human
3266-5,1459895054682.0,41,split,target,315,9,50,2,1,distr2,76,49,50,3,2,distr1,299,34,50,1,3,17,48,74,True,1459895050734.0,speaker,grey,45.0,1.0,1,4,4.0,1.0,human
5510-1,1476496929474.0,1,close,target,260,11,50,2,2,distr1,76,1,50,3,1,distr2,212,18,50,1,3,16,14,13,True,1476496922895.0,listener,hi there,819.0,1.0,2,7,2.0,1.0,human
8084-4,1476995474747.0,23,split,target,300,57,50,2,1,distr2,95,42,50,1,3,distr1,319,58,50,3,2,8,84,79,True,1476995464711.0,speaker,Bright pu,562.0,1.0,2,8,8.0,2.0,human
9680-6,1459897315616.0,6,split,target,291,93,50,2,2,distr1,327,90,50,3,3,distr2,223,17,50,1,1,19,27,34,True,1459897309748.0,speaker,the one that is the most purple (not the fuscia or the cornflower blue),180.0,1.0,14,56,29.0,5.0,human
7758-a,1476479645601.0,6,close,target,92,50,50,3,2,distr1,70,61,50,1,3,distr2,99,27,50,2,1,10,11,18,True,1476479641880.0,speaker,light green,673.0,1.0,2,10,10.0,2.0,human
3742-5,1476989896398.0,4,split,target,34,23,50,2,2,distr2,194,86,50,3,1,distr1,51,47,50,1,3,18,40,50,True,1476989892517.0,speaker,choose the box that is NOT blue or yellowy colored,457.0,1.0,10,41,27.0,5.0,human
1632-b,1459884970247.0,35,close,target,291,20,50,1,2,distr1,258,9,50,2,1,distr2,336,20,50,3,3,12,10,15,True,1459884968131.0,speaker,bright violet,157.0,1.0,2,12,12.0,2.0,human
8378-2,1476480231957.0,32,split,target,296,44,50,2,1,distr2,61,40,50,1,2,distr1,314,21,50,3,3,12,71,55,True,1476480230465.0,speaker,darker purple,414.0,1.0,2,12,12.0,2.0,human
2651-e,1476503625124.0,9,close,target,132,47,50,3,1,distr1,115,89,50,1,3,distr2,126,68,50,2,2,15,8,7,True,1476503613549.0,speaker,bluest of the 3,880.0,1.0,3,11,6.0,1.0,human
4333-f,1476994344598.0,12,close,distr2,138,61,50,1,3,distr1,103,64,50,2,1,target,142,51,50,3,2,11,5,7,False,1476994332961.0,speaker,medium green,262.0,0.0,2,11,11.0,2.0,human
8233-7,1476992416761.0,36,close,target,180,5,50,2,1,distr2,210,1,50,1,2,distr1,268,10,50,3,3,19,7,13,True,1476992402976.0,speaker,the other two are so close,364.0,1.0,6,21,8.0,2.0,human
3613-f,1476485871797.0,49,far,target,33,13,50,2,1,distr2,227,22,50,1,3,distr1,17,94,50,3,2,26,27,42,True,1476485870701.0,speaker,grey,3.0,1.0,1,4,4.0,1.0,human
8455-f,1476491292420.0,32,close,distr1,306,40,50,2,1,distr2,280,46,50,3,2,target,292,44,50,1,3,5,5,9,False,1476491211353.0,listener,ugh,584.0,0.0,1,3,3.0,1.0,human
3029-f,1476486592662.0,43,close,target,279,87,50,2,3,distr1,305,79,50,1,1,distr2,273,22,50,3,2,14,18,19,True,1476486587896.0,speaker,"brighter purple one, not pink and not drab purple",345.0,1.0,9,40,31.0,6.0,human
9841-e,1476495977742.0,29,far,target,186,32,50,2,3,distr2,10,69,50,3,1,distr1,226,56,50,1,2,34,49,46,True,1476495975293.0,speaker,teal,236.0,1.0,1,4,4.0,1.0,human
0713-f,1476988251732.0,10,far,target,246,60,50,3,3,distr2,11,93,50,1,2,distr1,154,53,50,2,1,62,51,69,True,1476988250412.0,speaker,blue,201.0,1.0,1,4,4.0,1.0,human
0897-4,1476471037031.0,43,far,target,162,97,50,1,1,distr1,25,72,50,3,2,distr2,315,83,50,2,3,61,65,46,True,1476471032273.0,speaker,green blue,735.0,1.0,2,9,9.0,2.0,human
8925-0,1476995219745.0,27,close,target,135,76,50,1,3,distr2,158,63,50,3,1,distr1,106,38,50,2,2,13,13,14,True,1476995218631.0,speaker,neon,383.0,1.0,1,4,4.0,1.0,human
2329-a,1476988392357.0,32,split,target,221,96,50,1,2,distr1,253,50,50,3,3,distr2,282,12,50,2,1,10,26,23,True,1476988391027.0,speaker,royal blue,184.0,1.0,2,9,9.0,2.0,human
7251-8,1476997176919.0,6,split,distr1,312,44,50,3,3,target,327,35,50,2,1,distr2,234,44,50,1,2,7,26,25,False,1476997171300.0,speaker,reddest,235.0,0.0,1,7,7.0,1.0,human
2914-3,1476991567943.0,48,far,target,60,85,50,3,2,distr1,322,35,50,2,3,distr2,232,85,50,1,1,74,96,28,True,1476991567061.0,speaker,gold,325.0,1.0,1,4,4.0,1.0,human
3112-8,1476473452747.0,42,split,target,232,38,50,3,2,distr2,62,90,50,2,1,distr1,267,27,50,1,3,11,78,77,True,1476473451005.0,speaker,Blue.,698.0,1.0,1,4,4.0,1.0,human
5042-9,1476472844673.0,1,split,distr1,267,61,50,1,2,distr2,31,96,50,3,1,target,309,69,50,2,3,18,54,62,False,1476472830805.0,speaker,hello it is a shade not blue,689.0,0.0,7,22,14.0,3.0,human
9447-5,1476480969410.0,47,far,target,319,84,50,2,2,distr2,237,51,50,3,1,distr1,166,45,50,1,3,52,31,52,True,1476480968158.0,speaker,pink,729.0,1.0,1,4,4.0,1.0,human
2651-e,1476503432474.0,1,far,target,216,64,50,2,3,distr1,179,22,50,1,2,distr2,277,1,50,3,1,29,26,21,True,1476503430527.0,speaker,Bluest,880.0,1.0,1,6,6.0,1.0,human
8261-8,1476990838180.0,40,close,target,298,16,50,3,1,distr1,227,9,50,1,2,distr2,306,9,50,2,3,16,7,12,True,1476990833619.0,listener,same as last,251.0,1.0,3,10,4.0,1.0,human
1220-a,1459892814353.0,40,far,target,72,73,50,3,3,distr2,165,14,50,2,2,distr1,330,29,50,1,1,69,34,32,True,1459892808278.0,speaker,throw up green,34.0,1.0,3,12,10.0,2.0,human
5589-f,1476992624374.0,30,far,target,112,97,50,1,3,distr2,351,99,50,2,1,distr1,184,31,50,3,2,40,88,53,True,1476992622666.0,speaker,green,472.0,1.0,1,5,5.0,1.0,human
3801-9,1476989036928.0,36,far,target,284,87,50,2,3,distr1,44,69,50,1,1,distr2,164,49,50,3,2,73,52,37,True,1476989033076.0,speaker,lakers,58.0,1.0,1,6,6.0,1.0,human
9288-a,1476502544459.0,12,split,target,217,58,50,2,2,distr2,117,90,50,3,1,distr1,206,52,50,1,3,11,68,61,True,1476502542111.0,speaker,drk blu,286.0,1.0,2,6,6.0,2.0,human
9617-0,1476475205807.0,17,split,target,57,8,50,3,1,distr1,181,14,50,2,3,distr2,79,69,50,1,2,15,30,36,True,1476475202143.0,speaker,the brownish one,746.0,1.0,3,14,11.0,2.0,human
1271-1,1476989620821.0,33,far,target,13,22,50,1,3,distr1,304,22,50,2,2,distr2,130,52,50,3,1,22,48,71,True,1476989619041.0,speaker,dull red,349.0,1.0,2,7,7.0,2.0,human
4927-d,1459882965518.0,28,close,target,81,70,50,3,1,distr1,136,44,50,2,3,distr2,93,50,50,1,2,17,8,10,True,1459882962053.0,speaker,"yellow-green, the brighter of the two like it",158.0,1.0,8,36,26.0,5.0,human
3398-5,1476488464239.0,8,split,target,68,29,50,3,1,distr1,62,60,50,2,3,distr2,246,61,50,1,2,15,74,88,True,1476488462064.0,speaker,The brown one,44.0,1.0,3,11,8.0,2.0,human
0215-2,1476994494755.0,39,close,distr2,232,71,50,2,1,distr1,225,59,50,1,3,target,221,96,50,3,2,6,7,9,False,1476994491942.0,speaker,brightest blue. one is dusty one darker not those,279.0,0.0,9,40,30.0,6.0,human
7254-f,1476990711634.0,33,far,target,221,70,50,2,1,distr1,333,88,50,3,3,distr2,39,10,50,1,2,39,40,35,True,1476990710174.0,speaker,blue,376.0,1.0,1,4,4.0,1.0,human
1545-9,1476488583269.0,5,close,target,212,57,50,2,2,distr2,215,94,50,1,3,distr1,222,79,50,3,1,13,7,8,True,1476488580934.0,speaker,grayer blue,233.0,1.0,2,10,10.0,2.0,human
2653-0,1459891653572.0,21,split,distr1,333,48,50,3,2,target,296,68,50,2,3,distr2,100,6,50,1,1,17,48,40,False,1459891652042.0,speaker,magenta,192.0,0.0,1,7,7.0,1.0,human
8274-0,1476491745768.0,49,split,target,154,66,50,3,1,distr1,136,95,50,2,2,distr2,308,61,50,1,3,14,58,102,True,1476491743570.0,speaker,green not the bright neon,767.0,1.0,5,21,15.0,3.0,human
7480-8,1476993831884.0,29,split,target,164,20,50,3,2,distr1,153,36,50,2,1,distr2,5,13,50,1,3,11,36,41,True,1476993788349.0,listener,"blue gray, teal or grey",583.0,1.0,5,18,16.0,4.0,human
5666-f,1476990664561.0,27,split,target,140,99,50,2,2,distr1,123,77,50,3,1,distr2,196,95,50,1,3,7,56,57,True,1476990662723.0,speaker,"green, but not darker one",318.0,1.0,5,20,14.0,3.0,human
5781-2,1476992941856.0,25,far,target,352,30,50,2,3,distr1,277,74,50,1,1,distr2,208,43,50,3,2,29,37,30,True,1476992940510.0,listener,its ok,123.0,1.0,2,5,2.0,1.0,human
3938-b,1476991128178.0,2,split,target,112,93,50,1,1,distr2,315,10,50,3,2,distr1,85,41,50,2,3,18,63,47,True,1476991117354.0,listener,i see a vibrant color a dark one and a medium one,557.0,1.0,12,38,31.0,7.0,human
9165-1,1476474043240.0,37,close,target,302,95,50,3,3,distr2,277,52,50,2,1,distr1,277,79,50,1,2,19,19,5,True,1476474041807.0,speaker,pink,680.0,1.0,1,4,4.0,1.0,human
7886-f,1476988448107.0,32,close,distr2,274,57,50,2,1,distr1,310,69,50,1,2,target,271,91,50,3,3,18,6,15,False,1476988446791.0,speaker,light purple,293.0,0.0,2,11,11.0,2.0,human
3349-a,1476474187086.0,20,close,target,68,42,50,1,1,distr1,54,47,50,2,3,distr2,94,20,50,3,2,7,15,18,True,1476474180613.0,speaker,green pea soup,659.0,1.0,3,12,12.0,3.0,human
1468-7,1476990600814.0,37,close,target,181,7,50,1,1,distr2,189,19,50,2,3,distr1,199,58,50,3,2,18,7,13,True,1476990598525.0,speaker,gray,459.0,1.0,1,4,4.0,1.0,human
8292-7,1476997056649.0,6,close,target,309,14,50,1,3,distr1,277,17,50,2,2,distr2,10,2,50,3,1,6,17,19,True,1476997053709.0,speaker,faded purple on the pink side,382.0,1.0,6,24,19.0,4.0,human
6141-1,1476484084741.0,14,close,target,34,32,50,2,3,distr1,42,51,50,1,2,distr2,33,52,50,3,1,11,7,9,True,1476484082702.0,speaker,greyish brown,319.0,1.0,2,12,12.0,2.0,human
4076-9,1476999715426.0,25,close,distr1,315,34,50,2,1,target,297,67,50,1,3,distr2,312,74,50,3,2,12,6,10,False,1476999712493.0,speaker,"rose pink, not hot",292.0,0.0,4,14,11.0,3.0,human
2921-f,1476991787425.0,20,split,target,272,16,50,2,3,distr2,195,79,50,1,1,distr1,258,21,50,3,2,6,39,36,True,1476991784309.0,speaker,dull light purple,477.0,1.0,3,15,15.0,3.0,human
3833-5,1476990011838.0,11,far,target,284,88,50,1,1,distr1,352,23,50,2,2,distr2,189,41,50,3,3,29,36,51,True,1476990007919.0,speaker,violet bright,499.0,1.0,2,12,12.0,2.0,human
7879-8,1476996848644.0,50,close,target,95,88,50,2,2,distr2,67,78,50,3,1,distr1,87,72,50,1,3,6,14,11,True,1476996844470.0,speaker,green,,1.0,1,5,5.0,1.0,human
8535-b,1476993048764.0,25,split,target,295,1,50,1,1,distr2,75,88,50,3,2,distr1,40,12,50,2,3,11,43,36,True,1476993046894.0,speaker,greyish one,425.0,1.0,2,10,10.0,2.0,human
6914-7,1459895830326.0,42,close,target,315,52,50,2,2,distr2,335,49,50,1,3,distr1,306,84,50,3,1,9,10,18,True,1459895795588.0,listener,all good. Your job is harder than mine lol,,1.0,9,33,20.0,5.0,human
4958-b,1476991909576.0,17,close,target,212,50,50,2,2,distr1,218,76,50,3,3,distr2,214,26,50,1,1,8,6,10,True,1476991867486.0,listener,SC,302.0,1.0,1,2,2.0,1.0,human
8961-d,1459891482628.0,4,far,target,74,35,50,1,2,distr1,275,82,50,3,1,distr2,161,3,50,2,3,81,25,32,True,1459891479021.0,speaker,could be one of the colors from last round,165.0,1.0,9,34,18.0,4.0,human
5830-5,1476993013773.0,48,close,target,43,73,50,3,1,distr1,36,72,50,2,2,distr2,29,56,50,1,3,9,17,9,True,1476993010621.0,speaker,more yellow,365.0,1.0,2,10,6.0,1.0,human
6305-1,1459891950585.0,39,far,target,166,31,50,3,3,distr1,31,48,50,2,1,distr2,247,27,50,1,2,37,39,46,True,1459891920529.0,speaker,teal,55.0,1.0,1,4,4.0,1.0,human
2841-a,1476497999620.0,32,close,distr2,265,81,50,3,3,target,257,48,50,1,2,distr1,235,86,50,2,1,10,8,7,False,1476497981592.0,speaker,ps sorry,880.0,0.0,2,7,7.0,2.0,human
4229-d,1476996112751.0,20,close,distr2,141,26,50,3,3,distr1,110,8,50,1,2,target,95,16,50,2,1,7,9,13,False,1476996091041.0,speaker,The middle brightest. Is that good enough?,350.0,0.0,7,34,25.0,4.0,human
