gameid,clkTime,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,msgTime,role,contents,workerid_uniq,numOutcome,numRawWords,numRawChars,numCleanChars,numCleanWords,source
5528-c,1476497133049.0,21,far,distr1,274,76,50,1,2,distr2,220,42,50,2,1,target,338,22,50,3,3,27,28,24,False,1476497129829.0,speaker,purple not lavendar,,0.0,3,17,14.0,2.0,human
7758-a,1476479594390.0,4,split,distr1,341,70,50,3,3,target,325,18,50,1,1,distr2,169,14,50,2,2,18,34,49,False,1476479591057.0,speaker,mauve,673.0,0.0,1,5,5.0,1.0,human
3280-4,1476483098058.0,36,far,target,27,29,50,1,3,distr1,90,16,50,2,1,distr2,357,73,50,3,2,24,24,49,True,1476483095219.0,speaker,brownish,319.0,1.0,1,8,8.0,1.0,human
8333-5,1476990062423.0,11,close,target,162,58,50,3,3,distr2,148,40,50,1,1,distr1,115,52,50,2,2,16,8,13,True,1476990059071.0,speaker,Lighter Teal Color,496.0,1.0,3,16,16.0,3.0,human
9719-9,1476990120160.0,43,far,target,152,64,50,3,3,distr1,197,49,50,1,2,distr2,295,85,50,2,1,38,58,41,True,1476990118513.0,speaker,the green,366.0,1.0,2,8,5.0,1.0,human
3742-5,1476990435885.0,45,close,target,288,0,50,1,3,distr2,114,14,50,3,1,distr1,172,20,50,2,2,18,19,12,True,1476990432809.0,speaker,some of these are tough lol. purple-gray,457.0,1.0,7,32,18.0,4.0,human
3028-b,1476499492630.0,28,split,target,177,83,50,2,3,distr1,159,45,50,3,1,distr2,39,55,50,1,2,16,43,36,True,1476499489769.0,speaker,sky blue,938.0,1.0,2,7,7.0,2.0,human
3850-8,1476479199480.0,31,close,target,280,39,50,2,1,distr1,307,15,50,3,2,distr2,224,13,50,1,3,15,19,17,True,1476479192820.0,speaker,purple,232.0,1.0,1,6,6.0,1.0,human
1033-9,1476487412420.0,8,close,target,64,29,50,2,3,distr1,49,28,50,1,1,distr2,41,36,50,3,2,7,12,6,True,1476487398449.0,listener,sorry,286.0,1.0,1,5,5.0,1.0,human
2355-4,1459894887120.0,50,close,target,133,10,50,2,1,distr1,169,28,50,3,3,distr2,112,30,50,1,2,12,15,17,True,1459894880518.0,speaker,almost gray,163.0,1.0,2,10,10.0,2.0,human
7383-6,1476993069260.0,23,split,target,94,67,50,2,1,distr2,176,49,50,3,3,distr1,66,32,50,1,2,17,30,28,True,1476993063344.0,speaker,bright green/ yellow,628.0,1.0,3,17,17.0,3.0,human
1325-8,1459885896771.0,32,far,distr2,233,55,50,2,2,target,174,10,50,1,3,distr1,123,86,50,3,1,37,33,74,False,1459885891860.0,speaker,Closest to a light blue,82.0,0.0,5,19,16.0,3.0,human
2356-f,1476475795037.0,2,close,target,58,37,50,2,3,distr2,56,27,50,3,1,distr1,68,15,50,1,2,14,6,8,True,1476475792977.0,speaker,green bright,659.0,1.0,2,11,11.0,2.0,human
4862-e,1476469404578.0,8,split,distr1,273,0,50,3,1,target,296,4,50,1,2,distr2,150,65,50,2,3,8,40,33,False,1476469399681.0,speaker,darkest purple,731.0,0.0,2,13,13.0,2.0,human
1033-9,1476487948099.0,44,close,target,223,81,50,1,2,distr1,227,85,50,2,3,distr2,248,30,50,3,1,5,12,13,True,1476487932919.0,speaker,light blue,549.0,1.0,2,9,9.0,2.0,human
5704-b,1476475739913.0,12,close,distr1,282,48,50,3,3,target,237,27,50,2,1,distr2,250,84,50,1,2,16,19,17,False,1476475738406.0,speaker,like violet,667.0,0.0,2,10,10.0,2.0,human
3788-d,1476496947319.0,50,split,target,284,0,50,1,1,distr1,24,16,50,3,2,distr2,244,66,50,2,3,12,36,44,True,1476496937430.0,listener,See you on the TO's ;),324.0,1.0,5,15,7.0,2.0,human
1470-6,1476999621359.0,18,split,target,268,44,50,2,3,distr1,261,71,50,3,1,distr2,213,57,50,1,2,9,24,26,True,1476999595545.0,listener,dark?,258.0,1.0,1,4,4.0,1.0,human
5148-b,1476993617613.0,16,far,target,115,61,50,2,2,distr1,14,35,50,3,3,distr2,235,34,50,1,1,57,62,36,True,1476993616068.0,speaker,green,480.0,1.0,1,5,5.0,1.0,human
5896-6,1476990640731.0,34,split,target,209,38,50,3,1,distr1,233,27,50,1,2,distr2,82,86,50,2,3,13,62,66,True,1476990635641.0,speaker,yes?,219.0,1.0,1,3,3.0,1.0,human
0856-3,1476495494235.0,15,far,target,150,57,50,1,3,distr1,305,55,50,3,2,distr2,42,64,50,2,1,56,36,64,True,1476495492538.0,speaker,green,491.0,1.0,1,5,5.0,1.0,human
9894-3,1476478626598.0,47,close,target,106,17,50,2,2,distr1,160,14,50,3,1,distr2,143,37,50,1,3,11,11,16,True,1476478625079.0,speaker,greener,286.0,1.0,1,7,7.0,1.0,human
7311-f,1476491754838.0,43,far,target,162,97,50,3,2,distr2,219,37,50,2,3,distr1,38,99,50,1,1,50,52,54,True,1476491746765.0,speaker,Sea-green,161.0,1.0,1,8,8.0,2.0,human
0219-2,1476990325424.0,1,far,target,320,69,50,2,3,distr2,180,84,50,1,2,distr1,53,61,50,3,1,71,69,40,True,1476990324498.0,speaker,purple,524.0,1.0,1,6,6.0,1.0,human
8292-7,1476997075197.0,7,close,target,146,91,50,2,1,distr1,143,68,50,3,3,distr2,123,86,50,1,2,7,7,10,True,1476997068637.0,speaker,light green not bright,382.0,1.0,4,19,16.0,3.0,human
8154-9,1476991383383.0,25,far,target,88,22,50,1,2,distr2,308,90,50,2,3,distr1,229,55,50,3,1,54,69,32,True,1476991382088.0,speaker,green,451.0,1.0,1,5,5.0,1.0,human
5286-9,1476472658817.0,13,close,target,259,20,50,2,1,distr1,264,32,50,1,3,distr2,237,39,50,3,2,7,14,10,True,1476472654578.0,speaker,"ashy gray, minimum blues",665.0,1.0,4,20,20.0,4.0,human
9148-7,1476460657236.0,39,close,target,69,46,50,2,1,distr1,88,23,50,1,2,distr2,54,41,50,3,3,14,8,15,True,1476460647455.0,speaker,lime,217.0,1.0,1,4,4.0,1.0,human
0881-5,1459881364904.0,17,far,target,241,68,50,1,2,distr1,41,68,50,2,3,distr2,92,39,50,3,1,74,69,28,True,1459881363434.0,speaker,blue,27.0,1.0,1,4,4.0,1.0,human
0532-1,1476999398936.0,32,far,target,322,14,50,1,2,distr2,60,79,50,2,3,distr1,200,63,50,3,1,39,59,62,True,1476999396440.0,speaker,pink,529.0,1.0,1,4,4.0,1.0,human
1382-f,1476496166195.0,43,far,target,23,45,50,3,2,distr2,184,68,50,2,1,distr1,203,30,50,1,3,39,47,22,True,1476496164753.0,speaker,tan,223.0,1.0,1,3,3.0,1.0,human
3099-1,1476465907812.0,47,split,target,62,94,50,3,3,distr1,73,73,50,1,2,distr2,260,53,50,2,1,10,93,92,True,1476465904460.0,speaker,bright yellow almost neon...no green tones,701.0,1.0,6,34,32.0,6.0,human
7912-7,1476990003316.0,15,close,target,162,37,50,2,2,distr2,157,81,50,3,1,distr1,168,85,50,1,3,16,17,8,True,1476989996945.0,speaker,its a muted green,482.0,1.0,4,14,10.0,2.0,human
7277-5,1459893075874.0,35,far,target,143,51,50,3,3,distr2,221,74,50,2,2,distr1,54,77,50,1,1,30,58,77,True,1459893074706.0,speaker,green,184.0,1.0,1,5,5.0,1.0,human
1641-c,1476474774518.0,50,split,target,190,60,50,1,1,distr1,173,8,50,3,2,distr2,284,22,50,2,3,18,42,25,True,1476474773390.0,speaker,blue,751.0,1.0,1,4,4.0,1.0,human
9720-6,1476995075787.0,43,split,target,313,58,50,3,1,distr2,188,55,50,2,3,distr1,343,43,50,1,2,15,52,63,True,1476995073422.0,speaker,bright pink,226.0,1.0,2,10,10.0,2.0,human
1034-2,1476988702918.0,11,split,target,76,40,50,3,3,distr2,280,7,50,1,2,distr1,62,27,50,2,1,8,43,37,True,1476988697322.0,listener,lighter green?,272.0,1.0,2,12,12.0,2.0,human
6833-3,1476484322772.0,35,close,target,329,58,50,2,3,distr2,315,24,50,1,2,distr1,335,11,50,3,1,19,11,12,True,1476484320598.0,speaker,barney purple pink,780.0,1.0,3,16,16.0,3.0,human
9629-5,1476990673617.0,50,close,target,279,56,50,2,1,distr2,309,65,50,1,2,distr1,311,87,50,3,3,17,13,5,True,1476990669471.0,speaker,most purple,321.0,1.0,2,10,6.0,1.0,human
3000-6,1476996374803.0,33,far,target,237,95,50,1,3,distr2,29,44,50,3,2,distr1,2,52,50,2,1,43,58,23,True,1476996373196.0,speaker,color of sky,655.0,1.0,3,10,8.0,2.0,human
5539-6,1476490128755.0,16,split,distr1,207,12,50,3,2,target,25,4,50,1,3,distr2,122,33,50,2,1,11,27,33,False,1476490100082.0,speaker,the other gray,665.0,0.0,3,12,4.0,1.0,human
3162-4,1476993266693.0,9,close,target,209,24,50,1,1,distr2,205,63,50,2,3,distr1,214,99,50,3,2,10,10,12,True,1476993263928.0,speaker,closer to grey,546.0,1.0,3,12,10.0,2.0,human
2986-c,1476487263174.0,6,far,target,258,33,50,3,3,distr2,157,64,50,1,2,distr1,16,81,50,2,1,45,55,67,True,1476487261040.0,speaker,purple,524.0,1.0,1,6,6.0,1.0,human
7831-a,1476991181374.0,29,far,target,81,44,50,2,2,distr1,4,56,50,1,3,distr2,237,69,50,3,1,58,88,43,True,1476991180011.0,speaker,Green,385.0,1.0,1,5,5.0,1.0,human
4706-9,1476991419834.0,6,close,distr2,250,98,50,3,3,target,228,93,50,2,2,distr1,221,93,50,1,1,7,6,14,False,1476991399863.0,speaker,good job!,411.0,0.0,2,7,7.0,2.0,human
1053-1,1476990598414.0,48,far,target,265,3,50,3,3,distr2,177,44,50,1,2,distr1,208,75,50,2,1,26,33,30,True,1476990593613.0,speaker,gray,431.0,1.0,1,4,4.0,1.0,human
3035-8,1476992305038.0,42,far,target,345,80,50,1,1,distr2,172,19,50,3,3,distr1,84,37,50,2,2,66,53,24,True,1476992297189.0,speaker,bright flashy fire,329.0,1.0,3,16,16.0,3.0,human
6468-7,1476991544904.0,47,close,distr1,162,33,50,3,3,distr2,92,41,50,2,1,target,165,49,50,1,2,6,19,19,False,1476991538963.0,speaker,lighter blue,379.0,0.0,2,11,11.0,2.0,human
2448-0,1476505827000.0,18,split,target,275,62,50,1,3,distr2,66,55,50,3,1,distr1,310,52,50,2,2,13,85,78,True,1476505822431.0,speaker,"not the pinkish, more blue?",908.0,1.0,5,21,11.0,2.0,human
8994-5,1476489630689.0,17,split,target,103,78,50,1,3,distr1,160,89,50,3,1,distr2,319,28,50,2,2,16,79,60,True,1476489629428.0,speaker,green neon,794.0,1.0,2,9,9.0,2.0,human
5256-c,1476491164082.0,14,split,target,314,32,50,2,2,distr2,141,97,50,1,3,distr1,351,10,50,3,1,18,87,56,True,1476491159705.0,speaker,Pinkish red,786.0,1.0,2,10,10.0,2.0,human
7690-c,1476993207488.0,10,split,target,30,28,50,1,2,distr2,73,92,50,2,1,distr1,50,40,50,3,3,17,40,24,True,1476993196150.0,speaker,dark gray,222.0,1.0,2,8,8.0,2.0,human
5706-5,1476472052701.0,16,close,target,148,19,50,1,2,distr2,74,14,50,2,3,distr1,101,34,50,3,1,15,12,14,True,1476472051034.0,speaker,blue,730.0,1.0,1,4,4.0,1.0,human
2664-4,1476495977305.0,42,close,distr1,197,8,50,1,1,distr2,234,14,50,3,3,target,239,2,50,2,2,7,12,15,False,1476495947680.0,speaker,grey,286.0,0.0,1,4,4.0,1.0,human
3600-c,1476997278639.0,50,far,target,273,95,50,3,3,distr2,68,33,50,2,2,distr1,7,94,50,1,1,48,79,51,True,1476997267943.0,speaker,purp,425.0,1.0,1,4,4.0,1.0,human
5035-e,1476991976782.0,46,close,target,145,81,50,1,2,distr1,90,49,50,3,1,distr2,154,75,50,2,3,14,6,16,True,1476991969365.0,speaker,"The brighter green, not the blue green and not the kind of yuk one",553.0,1.0,14,52,32.0,7.0,human
2375-f,1476490725001.0,39,split,target,6,34,50,2,2,distr1,17,90,50,3,1,distr2,42,58,50,1,3,18,34,30,True,1476490723442.0,speaker,closest to brown,223.0,1.0,3,14,12.0,2.0,human
3248-2,1477000605938.0,49,close,target,286,38,50,2,1,distr1,245,46,50,1,2,distr2,253,18,50,3,3,15,13,16,True,1477000602914.0,speaker,great job thank.  purple,584.0,1.0,4,19,19.0,4.0,human
5027-a,1476499906453.0,19,close,target,239,95,50,1,2,distr2,265,75,50,2,3,distr1,286,55,50,3,1,19,7,12,True,1476499900317.0,speaker,only one of this color that is a true primary color,951.0,1.0,11,41,24.0,5.0,human
2867-c,1476467950136.0,36,split,target,330,76,50,1,2,distr1,305,33,50,2,3,distr2,122,34,50,3,1,14,79,73,True,1476467948360.0,speaker,pink,364.0,1.0,1,4,4.0,1.0,human
3398-5,1476488534566.0,11,close,target,162,21,50,1,3,distr2,178,5,50,3,1,distr1,153,8,50,2,2,9,14,5,True,1476488530630.0,speaker,The greenish grey one brighter than the rest,44.0,1.0,8,37,27.0,5.0,human
6720-4,1476994707068.0,31,close,target,295,62,50,1,2,distr1,311,87,50,3,1,distr2,295,22,50,2,3,8,14,17,True,1476994697131.0,speaker,"real purple, not pink",251.0,1.0,4,17,14.0,3.0,human
1178-5,1476488214706.0,45,far,target,178,64,50,2,1,distr1,13,45,50,1,3,distr2,208,23,50,3,2,55,28,37,True,1476488212579.0,speaker,click the turquoise,368.0,1.0,3,17,14.0,2.0,human
8270-5,1476997819670.0,35,close,target,115,32,50,1,1,distr1,140,75,50,3,3,distr2,156,89,50,2,2,14,19,8,True,1476997817726.0,speaker,darkest green,300.0,1.0,2,12,12.0,2.0,human
4139-d,1459886443847.0,10,split,target,117,20,50,2,2,distr1,152,31,50,1,1,distr2,315,28,50,3,3,8,57,44,True,1459886439208.0,listener,the one that is kind of olive green?,171.0,1.0,8,28,17.0,4.0,human
0137-f,1476498845108.0,27,split,target,268,34,50,2,3,distr1,243,53,50,1,2,distr2,108,44,50,3,1,13,56,66,True,1476498834533.0,speaker,this one is purple,940.0,1.0,4,15,9.0,2.0,human
3466-2,1476989298742.0,6,far,target,175,86,50,2,1,distr1,87,10,50,1,3,distr2,261,23,50,3,2,30,51,34,True,1476989295578.0,speaker,blue green,373.0,1.0,2,9,9.0,2.0,human
7917-a,1476994019963.0,30,close,target,153,97,50,2,2,distr2,93,98,50,1,3,distr1,86,57,50,3,1,17,13,13,True,1476994018825.0,speaker,seafoam,648.0,1.0,1,7,7.0,1.0,human
9320-9,1476473164900.0,5,far,target,268,28,50,1,3,distr2,202,52,50,2,2,distr1,335,74,50,3,1,25,29,54,True,1476473161412.0,speaker,purple,740.0,1.0,1,6,6.0,1.0,human
5539-6,1476490128755.0,16,split,distr1,207,12,50,3,2,target,25,4,50,1,3,distr2,122,33,50,2,1,11,27,33,False,1476490121094.0,listener,Not the brownish gray right,786.0,0.0,5,23,17.0,3.0,human
1643-5,1476996895968.0,4,close,target,124,66,50,1,1,distr1,164,79,50,2,3,distr2,152,53,50,3,2,17,13,8,True,1476996894326.0,speaker,lime green,645.0,1.0,2,9,9.0,2.0,human
3824-b,1476488093486.0,1,close,distr2,285,36,50,2,1,distr1,278,67,50,3,3,target,315,50,50,1,2,15,10,9,False,1476488073328.0,listener,dull or bright?,838.0,0.0,3,12,10.0,2.0,human
2783-c,1476999472207.0,4,split,target,293,42,50,3,1,distr2,127,74,50,1,3,distr1,320,38,50,2,2,9,94,86,True,1476999469762.0,speaker,bright purple,572.0,1.0,2,12,12.0,2.0,human
8034-c,1476999069797.0,31,split,target,187,53,50,3,1,distr2,124,84,50,2,2,distr1,151,12,50,1,3,18,41,33,True,1476999067892.0,speaker,blue,449.0,1.0,1,4,4.0,1.0,human
9709-7,1476497094109.0,5,close,target,292,43,50,1,1,distr2,265,54,50,3,2,distr1,250,59,50,2,3,18,13,6,True,1476497091487.0,speaker,lighter purple,232.0,1.0,2,13,13.0,2.0,human
8757-5,1459898140846.0,34,close,target,125,70,50,2,3,distr2,67,68,50,3,2,distr1,134,88,50,1,1,5,18,19,True,1459898138528.0,speaker,Darker of the two.,103.0,1.0,4,14,9.0,2.0,human
6330-8,1476990892807.0,38,close,target,234,33,50,3,3,distr1,247,62,50,1,1,distr2,220,67,50,2,2,13,9,16,True,1476990890436.0,speaker,grayish blue,453.0,1.0,2,11,11.0,2.0,human
1034-2,1476988621280.0,7,close,target,315,22,50,1,3,distr1,6,24,50,2,1,distr2,336,16,50,3,2,18,8,11,True,1476988593649.0,speaker,purple,206.0,1.0,1,6,6.0,1.0,human
8659-4,1476487296336.0,15,far,target,178,58,50,2,3,distr1,22,36,50,3,1,distr2,203,21,50,1,2,45,25,34,True,1476487291396.0,speaker,not the lame blue,794.0,1.0,4,14,8.0,2.0,human
3110-b,1476991027950.0,42,far,target,66,90,50,3,2,distr1,230,21,50,2,1,distr2,34,58,50,1,3,65,35,44,True,1476991012692.0,speaker,yellow,522.0,1.0,1,6,6.0,1.0,human
7984-6,1476993628144.0,28,close,target,276,87,50,1,3,distr2,300,53,50,3,1,distr1,195,6,50,2,2,19,13,15,True,1476993625828.0,speaker,purple,566.0,1.0,1,6,6.0,1.0,human
7690-c,1476993659108.0,43,split,target,344,26,50,2,2,distr1,263,25,50,3,1,distr2,84,91,50,1,3,19,69,80,True,1476993652620.0,speaker,dark purple,222.0,1.0,2,10,10.0,2.0,human
2617-5,1476992444839.0,21,close,target,96,28,50,2,1,distr2,152,74,50,3,2,distr1,155,51,50,1,3,13,18,9,True,1476992438180.0,speaker,washed out \green,578.0,1.0,3,14,11.0,2.0,human
1754-1,1476992364588.0,35,far,target,209,70,50,2,1,distr2,330,86,50,1,3,distr1,97,84,50,3,2,67,46,94,True,1476992363429.0,speaker,blue,258.0,1.0,1,4,4.0,1.0,human
8762-f,1477005581490.0,29,far,distr1,295,91,50,3,1,target,335,54,50,2,2,distr2,254,16,50,1,3,22,23,24,False,1477005562200.0,speaker,magenta,44.0,0.0,1,7,7.0,1.0,human
4449-1,1476493494502.0,48,split,target,266,28,50,3,1,distr2,110,20,50,1,2,distr1,341,26,50,2,3,19,43,49,True,1476493492293.0,speaker,purple,258.0,1.0,1,6,6.0,1.0,human
0069-8,1476498226968.0,29,split,distr1,325,6,50,1,2,target,95,3,50,3,1,distr2,163,57,50,2,3,16,27,44,False,1476498221770.0,speaker,"slate...not aqua, not the pure grey",324.0,0.0,6,26,17.0,4.0,human
2119-3,1476498546362.0,24,close,target,22,23,50,3,3,distr1,266,7,50,1,2,distr2,286,3,50,2,1,19,16,6,True,1476498540855.0,speaker,the one that looks almost brown or tan,279.0,1.0,8,31,22.0,5.0,human
2066-9,1476992438437.0,21,split,target,242,31,50,3,3,distr1,281,50,50,2,1,distr2,11,32,50,1,2,14,34,34,True,1476992436900.0,speaker,blueish purple (dull),582.0,1.0,3,17,17.0,3.0,human
5509-c,1476988963996.0,14,far,target,353,59,50,1,2,distr1,21,70,50,3,3,distr2,110,79,50,2,1,21,84,64,True,1476988961817.0,speaker,this one is closer to red,247.0,1.0,6,20,12.0,3.0,human
4517-7,1476469816258.0,35,close,distr2,292,64,50,1,3,distr1,252,98,50,2,2,target,262,77,50,3,1,5,15,19,False,1476469812660.0,speaker,dark purple,666.0,0.0,2,10,10.0,2.0,human
6552-b,1476991620841.0,2,close,distr1,257,48,50,3,3,distr2,214,22,50,1,2,target,224,73,50,2,1,11,14,19,False,1476991618479.0,speaker,Dark blue,573.0,0.0,2,8,8.0,2.0,human
1136-b,1476990226426.0,25,split,target,253,39,50,1,1,distr1,224,35,50,2,3,distr2,337,85,50,3,2,12,33,38,True,1476990222696.0,speaker,purple,458.0,1.0,1,6,6.0,1.0,human
5239-4,1476991876846.0,40,far,target,256,92,50,1,3,distr2,196,31,50,2,1,distr1,13,20,50,3,2,41,30,37,True,1476991874996.0,speaker,dark blue,339.0,1.0,2,8,8.0,2.0,human
5104-8,1476992930914.0,37,close,distr1,9,43,50,2,1,distr2,358,48,50,3,2,target,13,33,50,1,3,6,12,7,False,1476992928857.0,speaker,lightest of the three,534.0,0.0,4,18,13.0,2.0,human
0519-9,1476501897824.0,45,split,target,328,25,50,2,2,distr1,253,28,50,1,3,distr2,77,69,50,3,1,19,67,76,True,1476501889086.0,speaker,the color from the last one,955.0,1.0,6,22,12.0,3.0,human
7919-e,1459895313242.0,24,split,target,234,30,50,1,1,distr2,329,75,50,3,2,distr1,213,40,50,2,3,11,31,41,True,1459895312402.0,speaker,dark blue,6.0,1.0,2,8,8.0,2.0,human
2919-4,1476495724126.0,50,close,distr2,139,48,50,1,3,target,101,46,50,2,1,distr1,154,35,50,3,2,16,7,10,False,1476495709723.0,speaker,"ps, was a pleasure workign with you we make a good team lol",902.0,0.0,13,46,32.0,7.0,human
8719-a,1476988210392.0,4,far,target,314,99,50,1,3,distr1,201,82,50,2,1,distr2,158,47,50,3,2,55,52,37,True,1476988209310.0,speaker,Pink,317.0,1.0,1,4,4.0,1.0,human
2806-5,1459893484308.0,50,far,target,149,71,50,1,2,distr2,321,98,50,2,3,distr1,225,46,50,3,1,57,94,37,True,1459893482229.0,speaker,pale grass,69.0,1.0,2,9,9.0,2.0,human
2010-8,1476996255997.0,18,split,target,125,87,50,1,2,distr2,320,83,50,2,3,distr1,144,50,50,3,1,16,102,87,True,1476996252283.0,speaker,bright slightly neon green,335.0,1.0,4,23,23.0,4.0,human
4614-f,1476500478611.0,11,far,target,159,31,50,2,3,distr2,328,14,50,1,1,distr1,236,67,50,3,2,52,42,31,True,1476500476156.0,speaker,tealish,286.0,1.0,1,7,7.0,1.0,human
6932-d,1476489626155.0,10,close,target,106,38,50,3,3,distr2,159,19,50,1,1,distr1,137,35,50,2,2,7,19,13,True,1476489613130.0,listener,the most vibrant?,189.0,1.0,3,14,7.0,1.0,human
2796-8,1476480919106.0,9,split,target,153,81,50,2,1,distr2,304,56,50,3,2,distr1,105,32,50,1,3,17,61,79,True,1476480897065.0,listener,your doing fine,,1.0,3,13,4.0,1.0,human
2802-b,1476994586234.0,10,close,target,134,30,50,2,3,distr1,99,63,50,1,1,distr2,101,44,50,3,2,17,11,7,True,1476994544833.0,speaker,"not kiwi green, the grayest of the three",608.0,1.0,8,32,21.0,4.0,human
0517-a,1476482552590.0,48,far,target,65,62,50,1,1,distr1,299,82,50,2,3,distr2,39,59,50,3,2,87,23,63,True,1476482549458.0,speaker,yellow,549.0,1.0,1,6,6.0,1.0,human
0856-3,1476495914707.0,44,close,target,219,45,50,3,1,distr2,212,73,50,2,2,distr1,208,48,50,1,3,9,7,5,True,1476495908642.0,speaker,the darkest shade of blue,491.0,1.0,5,21,16.0,3.0,human
2780-1,1459887243166.0,29,close,target,281,66,50,2,2,distr1,290,86,50,3,3,distr2,277,21,50,1,1,8,16,18,True,1459887241095.0,speaker,The non-muted of the two colors.,133.0,1.0,6,25,17.0,4.0,human
5519-4,1476993960883.0,20,close,target,119,26,50,3,3,distr1,139,64,50,2,2,distr2,166,49,50,1,1,14,15,16,True,1476993953693.0,speaker,avacado green,312.0,1.0,2,12,12.0,2.0,human
8551-1,1476501330910.0,28,split,target,73,37,50,3,1,distr1,98,17,50,1,3,distr2,328,2,50,2,2,13,31,24,True,1476501328975.0,speaker,yellowish,286.0,1.0,1,9,9.0,1.0,human
2265-d,1459897683440.0,25,far,target,16,97,50,1,3,distr1,312,42,50,2,1,distr2,112,94,50,3,2,40,78,95,True,1459897681661.0,speaker,red,119.0,1.0,1,3,3.0,1.0,human
3375-b,1476999461890.0,44,far,target,183,67,50,1,1,distr1,206,35,50,3,2,distr2,286,34,50,2,3,25,50,28,True,1476999460277.0,speaker,sky,382.0,1.0,1,3,3.0,1.0,human
3421-f,1476489974805.0,19,far,target,233,89,50,1,2,distr1,341,57,50,2,3,distr2,87,85,50,3,1,35,82,84,True,1476489973337.0,speaker,blue,845.0,1.0,1,4,4.0,1.0,human
5335-b,1476995780983.0,12,far,target,50,35,50,3,1,distr1,139,57,50,1,3,distr2,31,75,50,2,2,25,21,50,True,1476995778402.0,speaker,brown,535.0,1.0,1,5,5.0,1.0,human
2166-8,1476995908595.0,7,split,target,230,26,50,2,3,distr2,138,15,50,1,1,distr1,249,32,50,3,2,8,34,39,True,1476995906825.0,speaker,"yes, leans towards being blue",222.0,1.0,5,24,19.0,4.0,human
2073-e,1476990117520.0,43,close,target,81,77,50,3,1,distr1,87,61,50,1,2,distr2,112,78,50,2,3,6,9,8,True,1476990114649.0,speaker,most yellowish of these.,360.0,1.0,4,20,9.0,1.0,human
2202-1,1476989831917.0,10,split,target,222,87,50,3,1,distr1,240,34,50,1,2,distr2,338,37,50,2,3,10,32,27,True,1476989827666.0,speaker,bright blue,254.0,1.0,2,10,10.0,2.0,human
1562-0,1476475516458.0,36,far,target,125,42,50,1,3,distr2,340,35,50,2,2,distr1,358,81,50,3,1,73,69,23,True,1476475515377.0,speaker,green,354.0,1.0,1,5,5.0,1.0,human
7831-a,1476991061455.0,23,close,target,304,96,50,3,2,distr1,317,87,50,2,3,distr2,297,61,50,1,1,8,9,10,True,1476991034196.0,listener,I thought that was yellow,236.0,1.0,5,21,13.0,2.0,human
4285-1,1476500300789.0,17,split,target,118,87,50,1,1,distr2,27,51,50,3,3,distr1,152,66,50,2,2,15,54,50,True,1476500296200.0,speaker,lime green,85.0,1.0,2,9,9.0,2.0,human
9910-f,1476485328754.0,34,close,target,132,82,50,3,3,distr2,108,43,50,2,1,distr1,126,35,50,1,2,17,13,6,True,1476485326721.0,speaker,bright green,232.0,1.0,2,11,11.0,2.0,human
5035-e,1476991689034.0,35,split,target,141,82,50,1,2,distr1,117,98,50,2,3,distr2,162,15,50,3,1,8,30,35,True,1476991684150.0,speaker,Not the brightest green,553.0,1.0,4,20,14.0,2.0,human
8663-3,1476504272654.0,15,close,distr1,140,31,50,2,3,distr2,86,46,50,3,2,target,135,43,50,1,1,7,11,15,False,1476504270989.0,listener,"lite green,",549.0,0.0,2,9,9.0,2.0,human
2955-4,1477001936351.0,12,split,target,284,18,50,1,1,distr1,279,69,50,3,3,distr2,69,67,50,2,2,19,66,91,True,1477001934142.0,speaker,light purple,319.0,1.0,2,11,11.0,2.0,human
1382-f,1476495477323.0,5,close,target,236,38,50,2,2,distr1,231,64,50,1,1,distr2,267,39,50,3,3,7,10,13,True,1476495475634.0,speaker,not the brightest blue - a duller shade,223.0,1.0,7,31,24.0,4.0,human
8452-c,1476988662701.0,13,split,target,251,90,50,3,2,distr2,183,85,50,2,3,distr1,230,46,50,1,1,15,59,49,True,1476988660746.0,speaker,darkest blue,339.0,1.0,2,11,11.0,2.0,human
