gameid,clkTime,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,msgTime,role,contents,workerid_uniq,numOutcome,numRawWords,numRawChars,numCleanChars,numCleanWords,source
3613-f,1476485130968.0,22,far,target,164,47,50,2,2,distr2,309,91,50,1,3,distr1,45,46,50,3,1,32,50,64,True,1476485125368.0,speaker,blue,3.0,1.0,1,4,4.0,1.0,human
8185-2,1476988619256.0,22,split,target,159,46,50,3,3,distr1,81,32,50,2,1,distr2,12,79,50,1,2,18,63,51,True,1476988614543.0,speaker,it is greenish blueish,241.0,1.0,4,19,15.0,2.0,human
1713-a,1476465934545.0,21,close,target,283,53,50,3,3,distr1,224,90,50,1,2,distr2,260,30,50,2,1,18,11,15,True,1476465932000.0,speaker,"Sorta, yeah",590.0,1.0,2,9,9.0,2.0,human
7122-8,1476996931627.0,11,split,target,196,8,50,1,2,distr2,87,88,50,2,1,distr1,237,2,50,3,3,7,43,43,True,1476996925488.0,speaker,grey slight hint of blue,232.0,1.0,5,20,18.0,4.0,human
4863-9,1476469024532.0,32,close,target,52,68,50,2,1,distr2,43,41,50,1,2,distr1,57,36,50,3,3,11,15,9,True,1476469021828.0,speaker,brightest,235.0,1.0,1,9,9.0,1.0,human
2220-9,1476992797464.0,41,close,target,213,0,50,1,2,distr2,117,12,50,3,1,distr1,195,18,50,2,3,13,18,19,True,1476992774419.0,listener,hmm,564.0,1.0,1,3,3.0,1.0,human
5404-e,1476998854714.0,12,close,target,176,25,50,1,1,distr1,182,40,50,2,3,distr2,200,54,50,3,2,6,18,17,True,1476998816834.0,speaker,gray blue,300.0,1.0,2,8,8.0,2.0,human
8719-a,1476988476283.0,21,split,target,247,75,50,3,1,distr2,0,57,50,2,3,distr1,232,43,50,1,2,14,43,40,True,1476988460779.0,speaker,Dark blue,317.0,1.0,2,8,8.0,2.0,human
7611-1,1476493205040.0,39,far,target,48,80,50,2,1,distr2,45,18,50,3,3,distr1,283,65,50,1,2,77,24,52,True,1476493203745.0,speaker,yellow,286.0,1.0,1,6,6.0,1.0,human
3681-3,1476495891656.0,47,close,target,327,69,50,1,2,distr2,308,54,50,3,1,distr1,331,84,50,2,3,5,10,14,True,1476495887989.0,speaker,"not brightest pink, not purple",123.0,1.0,5,25,19.0,3.0,human
3285-0,1476994679013.0,47,split,target,116,22,50,3,3,distr2,294,40,50,1,2,distr1,126,5,50,2,1,15,67,33,True,1476994677615.0,speaker,green,330.0,1.0,1,5,5.0,1.0,human
8366-5,1476993234968.0,7,close,target,75,31,50,2,2,distr2,62,55,50,1,1,distr1,56,32,50,3,3,7,13,12,True,1476993233555.0,speaker,green,254.0,1.0,1,5,5.0,1.0,human
9245-3,1476485920511.0,35,split,distr1,159,86,50,2,1,distr2,282,47,50,3,2,target,172,90,50,1,3,11,59,61,False,1476485915391.0,speaker,green aqua,,0.0,2,9,9.0,2.0,human
7251-8,1476997201371.0,9,far,target,218,11,50,3,1,distr1,63,49,50,1,3,distr2,305,77,50,2,2,44,28,79,True,1476997200002.0,speaker,gray,235.0,1.0,1,4,4.0,1.0,human
9903-d,1476489900517.0,30,far,target,323,12,50,2,1,distr2,96,24,50,3,3,distr1,215,46,50,1,2,25,42,47,True,1476489898695.0,speaker,pink,865.0,1.0,1,4,4.0,1.0,human
1473-7,1476488255069.0,17,close,target,266,4,50,2,2,distr1,224,29,50,3,1,distr2,193,19,50,1,3,16,18,19,True,1476488252340.0,speaker,"grayish blue, most gray color",867.0,1.0,5,24,20.0,4.0,human
5801-8,1476998081102.0,28,split,distr2,50,88,50,2,3,target,310,42,50,3,1,distr1,267,58,50,1,2,17,71,82,False,1476998079207.0,speaker,ouj,254.0,0.0,1,3,3.0,1.0,human
4719-3,1459894060251.0,38,far,target,229,18,50,1,3,distr2,86,56,50,2,2,distr1,302,95,50,3,1,30,52,93,True,1459894036826.0,speaker,violet,108.0,1.0,1,6,6.0,1.0,human
6639-9,1476466017187.0,8,split,distr1,305,18,50,1,3,target,299,73,50,3,1,distr2,118,84,50,2,2,18,106,76,False,1476466009981.0,speaker,purple,286.0,0.0,1,6,6.0,1.0,human
1891-2,1476990978811.0,29,far,target,215,43,50,2,3,distr1,359,47,50,3,2,distr2,181,59,50,1,1,40,33,60,True,1476990977597.0,speaker,yes,44.0,1.0,1,3,3.0,1.0,human
2841-a,1476497667944.0,10,close,target,347,65,50,2,2,distr2,359,66,50,3,3,distr1,346,28,50,1,1,13,10,18,True,1476497663318.0,speaker,sfavorite color,880.0,1.0,2,14,14.0,2.0,human
8636-b,1476997665493.0,14,split,target,236,83,50,1,3,distr1,221,72,50,2,1,distr2,6,82,50,3,2,14,50,48,True,1476997637246.0,speaker,dark blue,258.0,1.0,2,8,8.0,2.0,human
1369-5,1476489823470.0,2,close,distr1,282,35,50,2,3,distr2,234,39,50,3,1,target,267,54,50,1,2,10,12,15,False,1476489706847.0,speaker,a red/blue shade trending towards blues,849.0,0.0,6,33,32.0,6.0,human
3027-6,1476495782063.0,30,split,target,156,41,50,1,3,distr2,225,54,50,3,2,distr1,96,42,50,2,1,15,48,62,True,1476495778769.0,speaker,teal,819.0,1.0,1,4,4.0,1.0,human
7917-a,1476994019963.0,30,close,target,153,97,50,2,2,distr2,93,98,50,1,3,distr1,86,57,50,3,1,17,13,13,True,1476994014968.0,listener,lol,449.0,1.0,1,3,3.0,1.0,human
3843-c,1459880112440.0,19,close,target,354,63,50,3,1,distr1,0,73,50,1,2,distr2,7,55,50,2,3,7,7,6,True,1459880114353.0,listener,gj!,156.0,1.0,1,2,2.0,1.0,human
0377-b,1476474965721.0,50,close,target,138,87,50,2,2,distr2,101,79,50,1,1,distr1,123,46,50,3,3,13,6,13,True,1476474955092.0,speaker,"not the darker green, not the yellow/green",762.0,1.0,7,34,22.0,4.0,human
1925-1,1476990863393.0,30,close,distr2,136,76,50,1,2,target,91,41,50,2,3,distr1,101,49,50,3,1,5,14,9,False,1476990860981.0,speaker,the most brown shade,245.0,0.0,4,17,10.0,2.0,human
5706-5,1476472194154.0,30,split,target,334,70,50,3,3,distr1,347,50,50,2,1,distr2,356,4,50,1,2,8,25,23,True,1476472192627.0,speaker,pink,730.0,1.0,1,4,4.0,1.0,human
5936-8,1476472695294.0,3,far,target,233,18,50,3,2,distr1,240,77,50,1,1,distr2,108,76,50,2,3,24,56,80,True,1476472693359.0,speaker,Light blue. Not the brightish one.,678.0,1.0,6,27,21.0,4.0,human
1193-e,1476993496556.0,50,close,target,132,44,50,2,2,distr2,89,42,50,1,3,distr1,153,87,50,3,1,14,9,18,True,1476993477661.0,listener,Last one,236.0,1.0,2,7,7.0,2.0,human
7254-f,1476990623644.0,26,close,distr2,262,9,50,1,3,target,317,6,50,2,1,distr1,358,24,50,3,2,15,6,18,False,1476990613570.0,speaker,inbetween again.,376.0,0.0,2,14,9.0,1.0,human
3059-d,1476493557498.0,1,close,target,285,88,50,3,2,distr1,264,84,50,1,3,distr2,242,70,50,2,1,12,19,7,True,1476493533876.0,speaker,royalty,877.0,1.0,1,7,7.0,1.0,human
9713-c,1476488693027.0,38,close,target,303,18,50,2,2,distr1,329,51,50,1,3,distr2,317,33,50,3,1,13,7,7,True,1476488691487.0,speaker,grey pink,549.0,1.0,2,8,8.0,2.0,human
2010-8,1476996314579.0,23,far,target,180,15,50,2,2,distr2,28,32,50,3,3,distr1,325,6,50,1,1,27,30,21,True,1476996312502.0,speaker,faded blue,335.0,1.0,2,9,9.0,2.0,human
8520-2,1476994325786.0,24,split,target,216,9,50,2,3,distr1,214,39,50,1,2,distr2,108,38,50,3,1,12,36,50,True,1476994323365.0,speaker,Grey',319.0,1.0,1,5,5.0,1.0,human
4917-b,1476989500656.0,32,close,target,119,78,50,3,1,distr1,141,59,50,1,2,distr2,74,76,50,2,3,11,13,19,True,1476989497563.0,speaker,neon green,286.0,1.0,2,9,9.0,2.0,human
3724-2,1476994930066.0,36,far,target,279,65,50,2,2,distr2,111,60,50,3,1,distr1,335,71,50,1,3,25,98,87,True,1476994928218.0,speaker,blue,313.0,1.0,1,4,4.0,1.0,human
1670-2,1476992034405.0,24,split,target,283,34,50,1,3,distr1,297,81,50,2,2,distr2,20,39,50,3,1,14,36,41,True,1476992031667.0,speaker,grayish purple,590.0,1.0,2,13,13.0,2.0,human
3248-2,1476999673840.0,12,split,target,189,73,50,2,1,distr2,85,78,50,3,3,distr1,199,75,50,1,2,14,46,61,True,1476999672712.0,listener,gotcha,422.0,1.0,1,6,6.0,1.0,human
9288-a,1476502353273.0,1,far,target,174,21,50,3,2,distr2,29,16,50,1,3,distr1,80,66,50,2,1,33,27,35,True,1476502350403.0,speaker,blueish,286.0,1.0,1,7,7.0,1.0,human
7614-6,1459889843436.0,35,far,target,13,53,50,2,3,distr2,126,27,50,1,2,distr1,258,11,50,3,1,30,52,36,True,1459889840773.0,speaker,peachish,194.0,1.0,1,8,8.0,1.0,human
2891-d,1476999047014.0,45,far,target,174,82,50,3,1,distr1,332,89,50,2,3,distr2,286,53,50,1,2,82,58,22,True,1476999045819.0,speaker,aqua,258.0,1.0,1,4,4.0,1.0,human
7241-4,1476487966445.0,38,far,target,212,64,50,1,3,distr1,323,41,50,2,1,distr2,96,52,50,3,2,36,61,78,True,1476487965097.0,speaker,blue,792.0,1.0,1,4,4.0,1.0,human
2755-a,1476992022291.0,50,far,target,155,15,50,3,1,distr2,285,61,50,1,3,distr1,31,89,50,2,2,40,39,58,True,1476992021113.0,speaker,grey,319.0,1.0,1,4,4.0,1.0,human
9823-2,1476993580643.0,49,far,target,201,66,50,2,3,distr2,9,3,50,3,1,distr1,355,46,50,1,2,51,25,24,True,1476993578578.0,speaker,blue,618.0,1.0,1,4,4.0,1.0,human
0662-1,1476990568499.0,5,close,target,324,24,50,1,1,distr2,13,17,50,2,2,distr1,193,2,50,3,3,19,17,17,True,1476990562854.0,speaker,the most purple-reddest,357.0,1.0,3,20,13.0,2.0,human
7277-5,1459892949575.0,26,close,target,6,33,50,2,1,distr1,354,28,50,1,3,distr2,13,36,50,3,2,6,6,11,True,1459892918714.0,listener,"Pink, pink, or pink? XD",62.0,1.0,5,16,14.0,4.0,human
8659-4,1476487606902.0,40,close,target,128,13,50,2,3,distr2,71,24,50,1,2,distr1,102,19,50,3,1,6,12,8,True,1476487604664.0,speaker,grey,794.0,1.0,1,4,4.0,1.0,human
4752-7,1476991751797.0,3,far,target,130,55,50,3,3,distr1,38,54,50,2,2,distr2,352,70,50,1,1,37,80,38,True,1476991750731.0,speaker,green,516.0,1.0,1,5,5.0,1.0,human
4974-e,1476992777174.0,42,far,target,185,97,50,1,2,distr1,61,72,50,2,3,distr2,252,96,50,3,1,45,58,97,True,1476992775333.0,speaker,aqua,219.0,1.0,1,4,4.0,1.0,human
1543-e,1476995777679.0,19,close,target,163,78,50,1,2,distr1,138,36,50,3,1,distr2,120,77,50,2,3,15,18,18,True,1476995771949.0,speaker,"sea foam green, the one closest to aqua",306.0,1.0,8,31,26.0,6.0,human
6771-0,1476996873492.0,47,split,target,294,53,50,2,2,distr1,272,67,50,1,1,distr2,141,43,50,3,3,11,54,58,True,1476996870352.0,speaker,more barney purple,565.0,1.0,3,16,12.0,2.0,human
7134-9,1476998739301.0,41,close,target,73,18,50,1,1,distr1,173,15,50,2,3,distr2,133,15,50,3,2,17,10,10,True,1476998737719.0,speaker,yellow,542.0,1.0,1,6,6.0,1.0,human
7405-4,1476995439186.0,34,close,distr2,124,47,50,3,2,target,154,27,50,2,1,distr1,144,40,50,1,3,9,17,8,False,1476995434661.0,listener,say the code word at the start to know if it's you!,251.0,0.0,12,39,20.0,5.0,human
7007-b,1476992725229.0,19,far,target,253,99,50,1,2,distr1,222,23,50,2,3,distr2,357,66,50,3,1,24,44,38,True,1476992723865.0,speaker,blue,318.0,1.0,1,4,4.0,1.0,human
7883-3,1459885512977.0,49,far,target,245,40,50,3,3,distr2,296,85,50,1,1,distr1,92,59,50,2,2,67,24,96,True,1459885511266.0,speaker,blue,8.0,1.0,1,4,4.0,1.0,human
7158-d,1476496679920.0,46,split,target,30,46,50,1,3,distr1,23,96,50,3,1,distr2,300,60,50,2,2,16,49,48,True,1476496676365.0,speaker,"brown, not orange",665.0,1.0,3,14,11.0,2.0,human
4992-e,1476991357415.0,43,close,target,261,27,50,2,1,distr2,281,26,50,3,3,distr1,307,22,50,1,2,12,6,7,True,1476991354951.0,speaker,dark purple,226.0,1.0,2,10,10.0,2.0,human
1359-d,1476994195993.0,36,far,target,105,40,50,3,3,distr1,40,69,50,2,2,distr2,309,65,50,1,1,33,85,63,True,1476994192502.0,speaker,green,300.0,1.0,1,5,5.0,1.0,human
1420-4,1476499717454.0,33,close,target,329,77,50,3,2,distr2,296,57,50,2,3,distr1,314,53,50,1,1,9,16,7,True,1476499713006.0,speaker,the one that is different from the other,943.0,1.0,8,33,12.0,2.0,human
5402-2,1476487559696.0,28,far,target,191,28,50,1,1,distr1,258,87,50,3,2,distr2,113,90,50,2,3,32,44,79,True,1476487558143.0,speaker,dull blue,823.0,1.0,2,8,8.0,2.0,human
2457-4,1476469790219.0,40,close,target,321,83,50,1,2,distr2,320,48,50,2,3,distr1,303,43,50,3,1,10,7,7,True,1476469786811.0,speaker,hot pink,663.0,1.0,2,7,7.0,2.0,human
2227-c,1476471390887.0,8,split,target,59,28,50,2,1,distr1,54,5,50,1,3,distr2,20,80,50,3,2,18,36,30,True,1476471389361.0,speaker,brown,319.0,1.0,1,5,5.0,1.0,human
8663-3,1476504472690.0,30,close,target,95,26,50,3,3,distr1,137,64,50,2,2,distr2,127,37,50,1,1,16,8,10,True,1476504471208.0,speaker,army,819.0,1.0,1,4,4.0,1.0,human
3506-5,1476988894799.0,10,far,target,198,36,50,2,2,distr1,357,14,50,1,1,distr2,133,80,50,3,3,38,48,56,True,1476988893223.0,speaker,blue,210.0,1.0,1,4,4.0,1.0,human
9680-6,1459897804368.0,39,split,target,4,55,50,1,3,distr1,343,89,50,3,2,distr2,48,95,50,2,1,10,50,57,True,1459897801468.0,speaker,the more orange red,180.0,1.0,4,16,9.0,2.0,human
3332-5,1476495210633.0,43,split,target,313,40,50,2,3,distr1,256,14,50,3,1,distr2,55,82,50,1,2,18,74,58,True,1476495209627.0,speaker,Purple,44.0,1.0,1,6,6.0,1.0,human
4391-a,1477000489443.0,39,far,target,315,44,50,1,2,distr1,86,66,50,2,3,distr2,262,0,50,3,1,84,26,35,True,1477000481165.0,speaker,pink,222.0,1.0,1,4,4.0,1.0,human
1034-2,1476988543931.0,2,split,distr1,183,99,50,3,2,target,175,96,50,1,3,distr2,247,23,50,2,1,11,52,49,False,1476988542194.0,speaker,light blueish green,206.0,0.0,3,17,17.0,3.0,human
5047-0,1476495366958.0,5,split,target,171,97,50,3,3,distr1,160,82,50,1,2,distr2,61,95,50,2,1,9,35,31,True,1476495364573.0,speaker,brightest teal,932.0,1.0,2,13,13.0,2.0,human
8047-0,1476493479020.0,15,split,target,197,13,50,3,1,distr1,252,11,50,1,3,distr2,35,29,50,2,2,18,27,31,True,1476493474342.0,speaker,"this one is the bluish one, muted blue",875.0,1.0,8,30,21.0,5.0,human
4475-6,1476491881301.0,41,close,target,99,81,50,2,1,distr2,149,65,50,1,3,distr1,154,86,50,3,2,13,14,6,True,1476491879804.0,speaker,bright green,885.0,1.0,2,11,11.0,2.0,human
6169-0,1476489112219.0,7,split,target,46,1,50,1,1,distr1,207,26,50,3,2,distr2,89,78,50,2,3,16,37,54,True,1476489095477.0,speaker,grey,549.0,1.0,1,4,4.0,1.0,human
6353-0,1476493734113.0,9,close,target,60,39,50,3,3,distr2,90,77,50,1,2,distr1,61,77,50,2,1,15,18,16,True,1476493729531.0,speaker,the darkest of the yellow kind of brown or taupe almost,279.0,1.0,11,45,33.0,6.0,human
1847-c,1476502464029.0,28,close,distr2,314,35,50,2,3,target,285,53,50,3,1,distr1,326,30,50,1,2,16,12,6,False,1476502460036.0,speaker,brightest purple,74.0,0.0,2,15,15.0,2.0,human
6694-c,1459894641886.0,16,far,target,211,74,50,2,2,distr2,85,94,50,3,1,distr1,53,70,50,1,3,65,72,22,True,1459894640968.0,speaker,blue,100.0,1.0,1,4,4.0,1.0,human
5762-e,1476990515115.0,31,close,distr2,129,40,50,2,2,target,125,49,50,1,3,distr1,124,75,50,3,1,9,5,14,False,1476990490764.0,speaker,natural grass,249.0,0.0,2,12,12.0,2.0,human
2753-b,1476989916520.0,13,far,target,355,61,50,3,3,distr2,165,54,50,1,1,distr1,104,2,50,2,2,32,70,27,True,1476989914341.0,speaker,red,474.0,1.0,1,3,3.0,1.0,human
5528-c,1476497058951.0,16,split,target,73,21,50,2,1,distr1,74,11,50,1,3,distr2,250,83,50,3,2,8,72,60,True,1476497055955.0,speaker,grey brown,,1.0,2,9,9.0,2.0,human
9391-f,1476469114569.0,45,split,target,272,4,50,2,3,distr1,15,6,50,3,1,distr2,354,92,50,1,2,8,31,27,True,1476469111922.0,speaker,brightest purple,699.0,1.0,2,15,15.0,2.0,human
4806-d,1476468369139.0,7,split,target,163,40,50,2,1,distr2,359,78,50,1,3,distr1,132,16,50,3,2,12,65,54,True,1476468366954.0,speaker,blue,675.0,1.0,1,4,4.0,1.0,human
7859-5,1476472124476.0,11,split,target,127,37,50,3,1,distr1,121,52,50,2,3,distr2,288,69,50,1,2,7,55,97,True,1476472121165.0,speaker,Click on the dull green,749.0,1.0,5,19,14.0,3.0,human
4076-9,1476999416589.0,1,far,target,327,67,50,1,2,distr1,107,68,50,3,1,distr2,167,26,50,2,3,91,43,27,True,1476999415238.0,speaker,pink,292.0,1.0,1,4,4.0,1.0,human
6570-5,1476989381730.0,24,far,target,322,75,50,1,2,distr2,121,75,50,3,3,distr1,218,11,50,2,1,31,98,46,True,1476989378504.0,speaker,violet,270.0,1.0,1,6,6.0,1.0,human
0235-d,1476991995957.0,6,split,target,92,71,50,3,3,distr1,55,68,50,2,2,distr2,9,68,50,1,1,19,70,50,True,1476991993719.0,speaker,green,602.0,1.0,1,5,5.0,1.0,human
4764-2,1476472574064.0,1,far,target,112,24,50,2,2,distr1,45,87,50,3,3,distr2,313,43,50,1,1,33,67,65,True,1476472572741.0,speaker,it is green,757.0,1.0,3,9,5.0,1.0,human
1642-d,1476481238164.0,18,split,distr1,230,94,50,1,3,target,226,86,50,2,1,distr2,111,48,50,3,2,5,67,69,False,1476481235383.0,speaker,"choose your blue, they both look the same to me",232.0,0.0,10,37,14.0,3.0,human
9666-b,1459888982673.0,13,split,distr1,178,42,50,1,2,distr2,64,41,50,3,3,target,161,24,50,2,1,10,25,31,False,1459888980391.0,speaker,the duller blue,160.0,0.0,3,13,10.0,2.0,human
4126-9,1476996690995.0,28,far,target,256,93,50,1,1,distr1,252,11,50,3,3,distr2,90,83,50,2,2,28,109,53,True,1476996689112.0,speaker,blue,382.0,1.0,1,4,4.0,1.0,human
0448-f,1476991918316.0,16,far,target,317,46,50,2,2,distr2,58,91,50,3,3,distr1,29,61,50,1,1,45,79,36,True,1476991915154.0,speaker,last one was hard,236.0,1.0,4,14,11.0,3.0,human
7480-8,1476994050854.0,37,close,target,301,41,50,1,1,distr1,286,85,50,2,3,distr2,267,67,50,3,2,10,16,11,True,1476993983029.0,listener,lavender or purple or blue,583.0,1.0,5,22,18.0,3.0,human
2345-2,1476471544465.0,2,close,target,118,30,50,3,3,distr2,162,81,50,1,1,distr1,110,43,50,2,2,6,19,18,True,1476471540748.0,speaker,dull green,286.0,1.0,2,9,9.0,2.0,human
3600-c,1476997068816.0,30,far,target,209,79,50,3,2,distr1,20,4,50,2,3,distr2,95,63,50,1,1,28,65,36,True,1476997066959.0,listener,THANKS,286.0,1.0,1,6,6.0,1.0,human
0261-d,1476489674494.0,27,close,target,277,86,50,1,2,distr2,305,71,50,3,1,distr1,274,32,50,2,3,13,14,15,True,1476489672168.0,speaker,bright purple,872.0,1.0,2,12,12.0,2.0,human
5169-f,1476993721625.0,11,far,target,62,99,50,1,1,distr1,175,92,50,2,3,distr2,89,26,50,3,2,37,30,30,True,1476993720877.0,speaker,yellow,523.0,1.0,1,6,6.0,1.0,human
1070-6,1476992009801.0,6,far,target,79,16,50,3,2,distr2,324,64,50,1,1,distr1,4,79,50,2,3,45,55,30,True,1476992006612.0,speaker,greenest color,579.0,1.0,2,13,13.0,2.0,human
1707-e,1476471080088.0,3,split,target,277,24,50,1,2,distr2,50,17,50,3,3,distr1,275,8,50,2,1,13,42,29,True,1476471078620.0,speaker,purple,236.0,1.0,1,6,6.0,1.0,human
1146-c,1476990240794.0,39,split,target,46,26,50,3,3,distr1,30,32,50,1,1,distr2,109,82,50,2,2,12,32,44,True,1476990236099.0,speaker,"brown, not rosy",316.0,1.0,3,12,9.0,2.0,human
3784-6,1459885643361.0,22,far,target,266,39,50,3,1,distr2,333,85,50,2,3,distr1,143,21,50,1,2,44,27,64,True,1459885642028.0,speaker,purple,155.0,1.0,1,6,6.0,1.0,human
6491-5,1476476307336.0,5,far,target,34,66,50,3,3,distr2,124,79,50,2,2,distr1,178,93,50,1,1,50,47,31,True,1476476305610.0,speaker,brown,258.0,1.0,1,5,5.0,1.0,human
7736-e,1476994967145.0,44,split,target,278,74,50,1,3,distr2,39,82,50,2,2,distr1,304,96,50,3,1,18,69,65,True,1476994965758.0,speaker,purple,199.0,1.0,1,6,6.0,1.0,human
4391-a,1477000440003.0,36,far,target,154,9,50,1,3,distr1,207,67,50,2,2,distr2,250,74,50,3,1,28,42,31,True,1477000438031.0,speaker,gray,222.0,1.0,1,4,4.0,1.0,human
7053-5,1476990346093.0,21,split,target,240,91,50,3,2,distr2,41,73,50,2,3,distr1,268,60,50,1,1,11,78,70,True,1476990339222.0,speaker,blue,253.0,1.0,1,4,4.0,1.0,human
2448-0,1476506076123.0,32,close,target,137,48,50,2,1,distr1,108,99,50,3,2,distr2,150,65,50,1,3,19,6,16,True,1476506055789.0,speaker,"light, duller green",908.0,1.0,3,16,16.0,3.0,human
3285-0,1476994299537.0,16,split,target,265,2,50,3,1,distr2,49,70,50,1,2,distr1,98,4,50,2,3,11,36,31,True,1476994296931.0,speaker,I'd say darker,330.0,1.0,3,12,9.0,2.0,human
5491-0,1476487087253.0,7,close,target,41,5,50,2,1,distr2,117,2,50,3,2,distr1,237,8,50,1,3,15,5,14,True,1476487080139.0,speaker,"not purple, don't see any pinnk",584.0,1.0,6,25,14.0,3.0,human
0082-c,1476478638116.0,5,close,target,310,63,50,3,2,distr1,278,33,50,1,1,distr2,265,63,50,2,3,13,19,13,True,1476478635812.0,speaker,pink,770.0,1.0,1,4,4.0,1.0,human
5402-2,1476487069614.0,11,far,target,49,34,50,2,1,distr1,127,42,50,1,2,distr2,310,37,50,3,3,23,55,78,True,1476487067445.0,speaker,tan,823.0,1.0,1,3,3.0,1.0,human
5842-c,1476992514780.0,18,close,target,285,78,50,3,3,distr1,280,23,50,1,1,distr2,323,63,50,2,2,16,16,16,True,1476992503911.0,listener,Yes!,375.0,1.0,1,3,3.0,1.0,human
9680-6,1459897393000.0,10,close,target,146,49,50,3,3,distr1,132,29,50,1,2,distr2,136,82,50,2,1,7,14,19,True,1459897389531.0,speaker,the lighter muted green (not the bright green),180.0,1.0,8,37,28.0,5.0,human
2227-c,1476471444311.0,11,split,target,99,26,50,1,1,distr2,328,42,50,3,3,distr1,79,8,50,2,2,15,62,40,True,1476471440018.0,speaker,green,319.0,1.0,1,5,5.0,1.0,human
6545-2,1476988649290.0,33,close,target,268,2,50,2,3,distr1,198,8,50,3,1,distr2,218,24,50,1,2,9,15,13,True,1476988644956.0,speaker,pink,275.0,1.0,1,4,4.0,1.0,human
4087-7,1476991951856.0,37,split,target,117,46,50,1,1,distr1,72,68,50,2,2,distr2,270,17,50,3,3,17,47,64,True,1476991950124.0,speaker,"green, not yellow",226.0,1.0,3,14,11.0,2.0,human
9921-8,1476995313759.0,28,split,target,57,99,50,1,3,distr1,69,97,50,2,2,distr2,182,55,50,3,1,10,44,42,True,1476995311430.0,speaker,yellow,262.0,1.0,1,6,6.0,1.0,human
4793-5,1459882348040.0,4,far,target,188,38,50,3,3,distr1,67,60,50,2,2,distr2,37,25,50,1,1,40,32,26,True,1459882345942.0,speaker,turquise,138.0,1.0,1,8,8.0,1.0,human
3600-c,1476997044033.0,27,split,target,11,88,50,3,1,distr1,10,52,50,2,3,distr2,45,8,50,1,2,9,31,26,True,1476997038936.0,speaker,not the pinkish one,425.0,1.0,4,16,10.0,2.0,human
2576-f,1476993291912.0,19,far,target,201,59,50,1,2,distr1,33,2,50,3,3,distr2,222,72,50,2,1,23,22,33,True,1476993287818.0,speaker,pastel blue,251.0,1.0,2,10,10.0,2.0,human
6983-1,1459882632029.0,2,close,target,108,55,50,1,1,distr1,88,76,50,2,2,distr2,72,37,50,3,3,9,13,15,True,1459882353653.0,speaker,It's too large over here,,1.0,5,20,5.0,1.0,human
6983-1,1459883208955.0,19,split,target,278,81,50,1,1,distr2,356,10,50,3,3,distr1,301,70,50,2,2,13,31,28,True,1459883206129.0,speaker,grape,,1.0,1,5,5.0,1.0,human
2662-a,1476497858599.0,29,close,target,169,24,50,3,1,distr2,142,12,50,1,2,distr1,70,23,50,2,3,19,8,14,True,1476497856107.0,speaker,light blue the brightest one,767.0,1.0,5,24,21.0,4.0,human
4962-7,1476491787557.0,17,close,target,118,68,50,2,1,distr1,155,60,50,1,3,distr2,120,82,50,3,2,14,5,17,True,1476491777484.0,speaker,more drab,189.0,1.0,2,8,4.0,1.0,human
2092-3,1476992459980.0,31,split,target,258,70,50,1,3,distr2,90,4,50,3,1,distr1,233,90,50,2,2,5,41,43,True,1476992450935.0,speaker,grape color,509.0,1.0,2,10,10.0,2.0,human
9921-8,1476995243440.0,21,split,distr1,118,31,50,2,3,distr2,20,98,50,1,1,target,103,16,50,3,2,11,46,59,False,1476995241476.0,speaker,darker green,262.0,0.0,2,11,11.0,2.0,human
0662-1,1476991074940.0,50,close,target,191,29,50,3,1,distr2,207,29,50,1,2,distr1,80,1,50,2,3,17,12,16,True,1476991071118.0,speaker,green blue,357.0,1.0,2,9,9.0,2.0,human
7134-9,1476998181524.0,8,close,target,197,8,50,1,1,distr2,229,32,50,3,3,distr1,200,26,50,2,2,8,18,16,True,1476998179344.0,speaker,grey,542.0,1.0,1,4,4.0,1.0,human
3920-e,1476998588629.0,27,far,target,207,40,50,2,3,distr2,7,84,50,1,2,distr1,98,72,50,3,1,57,48,75,True,1476998586789.0,speaker,blue,286.0,1.0,1,4,4.0,1.0,human
0599-7,1476995829297.0,41,split,target,336,3,50,2,1,distr1,210,10,50,3,3,distr2,112,70,50,1,2,10,42,43,True,1476995826927.0,speaker,grey with pink hue,226.0,1.0,4,15,11.0,3.0,human
8680-3,1476990143778.0,1,split,target,223,16,50,2,3,distr2,246,55,50,3,1,distr1,268,14,50,1,2,11,21,23,True,1476990136567.0,speaker,dullest coclor,393.0,1.0,2,13,13.0,2.0,human
